frequency_ghz,model_id,dataset_scope,target_source,label_mode,protocol_sha256,strategy,feature,unit,status,N_common_complete_requests,N_total_planned_requests,N_original_candidates,joint_hit_fraction,score_mean,n,mae,rmse,bias,abs_error_p50,abs_error_p90,abs_error_p95,ci_status,n_request_groups,mae_ci_low,mae_ci_high,rmse_ci_low,rmse_ci_high,bias_ci_low,bias_ci_high,abs_error_p50_ci_low,abs_error_p50_ci_high,abs_error_p90_ci_low,abs_error_p90_ci_high,abs_error_p95_ci_low,abs_error_p95_ci_high
14,f14-734ef171b954,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,K_abs,dimensionless,AVAILABLE_DESCRIPTIVE,2,20,220,1,0.002949344155271848,2,0.000649635294858314,0.0006625855421208291,0.000649635294858314,0.000649635294858314,0.0007539228490209216,0.0007669587932912475,PROVISIONAL_SMALL_REQUEST_N,2,0.0005192758521550545,0.0007799947375615734,0.0005192758521550545,0.0007799947375615734,0.0005192758521550545,0.0007799947375615734,0.0005192758521550545,0.0007799947375615734,0.0005192758521550545,0.0007799947375615734,0.0005192758521550545,0.0007799947375615734
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Lp_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Ls_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Qmin,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,K_abs,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Lp_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Ls_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Qmin,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,K_abs,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Lp_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Ls_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Qmin,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
16,f16-d1f0e127f1c7,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,K_abs,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Lp_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Ls_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Qmin,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,K_abs,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Lp_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Ls_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Qmin,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,K_abs,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Lp_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Ls_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Qmin,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
17,f17-7b878ff5d5dc,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,K_abs,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Lp_nH,nH,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.012943665172036394,1,0.011559121120144566,0.011559121120144566,-0.011559121120144566,0.011559121120144566,0.011559121120144566,0.011559121120144566,NOT_ESTIMABLE,1,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Ls_nH,nH,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.012943665172036394,1,0.02834020580868668,0.02834020580868668,0.02834020580868668,0.02834020580868668,0.02834020580868668,0.02834020580868668,NOT_ESTIMABLE,1,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Qmin,dimensionless,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.012943665172036394,1,0.4134013518849091,0.4134013518849091,0.4134013518849091,0.4134013518849091,0.4134013518849091,0.4134013518849091,NOT_ESTIMABLE,1,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,K_abs,dimensionless,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.012943665172036394,1,0.007715637755173449,0.007715637755173449,0.007715637755173449,0.007715637755173449,0.007715637755173449,0.007715637755173449,NOT_ESTIMABLE,1,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Lp_nH,nH,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.0069075021411085435,1,0.01984981023432464,0.01984981023432464,-0.01984981023432464,0.01984981023432464,0.01984981023432464,0.01984981023432464,NOT_ESTIMABLE,1,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Ls_nH,nH,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.0069075021411085435,1,0.0034832239470111714,0.0034832239470111714,0.0034832239470111714,0.0034832239470111714,0.0034832239470111714,0.0034832239470111714,NOT_ESTIMABLE,1,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Qmin,dimensionless,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.0069075021411085435,1,0.15447248616318277,0.15447248616318277,0.15447248616318277,0.15447248616318277,0.15447248616318277,0.15447248616318277,NOT_ESTIMABLE,1,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,K_abs,dimensionless,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.0069075021411085435,1,0.006509872890900048,0.006509872890900048,0.006509872890900048,0.006509872890900048,0.006509872890900048,0.006509872890900048,NOT_ESTIMABLE,1,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Lp_nH,nH,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.0069075021411085435,1,0.01984981023432464,0.01984981023432464,-0.01984981023432464,0.01984981023432464,0.01984981023432464,0.01984981023432464,NOT_ESTIMABLE,1,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Ls_nH,nH,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.0069075021411085435,1,0.0034832239470111714,0.0034832239470111714,0.0034832239470111714,0.0034832239470111714,0.0034832239470111714,0.0034832239470111714,NOT_ESTIMABLE,1,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Qmin,dimensionless,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.0069075021411085435,1,0.15447248616318277,0.15447248616318277,0.15447248616318277,0.15447248616318277,0.15447248616318277,0.15447248616318277,NOT_ESTIMABLE,1,,,,,,,,,,,,
18,f18-1a136fda6a2a,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,K_abs,dimensionless,AVAILABLE_DESCRIPTIVE,1,20,220,1,0.0069075021411085435,1,0.006509872890900048,0.006509872890900048,0.006509872890900048,0.006509872890900048,0.006509872890900048,0.006509872890900048,NOT_ESTIMABLE,1,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Lp_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Ls_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,Qmin,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,fixed_q15,K_abs,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Lp_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Ls_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,Qmin,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_proxy,K_abs,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Lp_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Ls_nH,nH,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,Qmin,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
19,f19-e02801471b97,FORMAL_10K,HELDOUT_TRIPLE_AUDIT,STRICT_LUMPED,f12d43eace12231077007dc497fee8dad00fbe58cb2f1fe2c6159c47636b97a0,q_emx,K_abs,dimensionless,NOT_AVAILABLE,0,20,220,,,0,,,,,,,NOT_ESTIMABLE,0,,,,,,,,,,,,
